season,season_type,head_coach,posteam,plays,games,actual_pass_rate,expected_pass_rate,model_pass_oe,nflverse_expected_pass_rate,nflverse_pass_oe,mean_epa,success_rate,mean_yards_gained,meets_minimum_sample,actual_pass_rate_pct,expected_pass_rate_pct,model_pass_oe_pct,nflverse_pass_oe_pct,success_rate_pct
2021,REG,Darrell Bevell,JAX,241,4,0.6224066390041494,0.6210563906747231,0.001350248329426305,0.6415109677217066,-1.9104328717557226,-0.00961359462028355,0.44398340248962653,5.211618257261411,false,62.24,62.11,0.14,-191.04,44.4
2021,REG,Matt Nagy,CHI,1058,17,0.6190926275992439,0.6198272268537972,-0.0007345992545534188,0.6409825619683374,-2.188993436909353,-0.09869995993249929,0.41304347826086957,4.948015122873346,true,61.91,61.98,-0.07,-218.9,41.3
2021,REG,David Culley,HOU,1001,17,0.6113886113886113,0.6155682688635338,-0.004179657474922473,0.645767966845444,-3.4379355456832643,-0.13792226760293,0.37362637362637363,4.726273726273726,true,61.14,61.56,-0.42,-343.79,37.36
2021,POST,Sean McVay,LA,263,4,0.5855513307984791,0.5919272004090546,-0.006375869610575532,0.5834659283038781,0.20854024946009705,0.02045414189618042,0.4296577946768061,5.775665399239544,false,58.56,59.19,-0.64,20.85,42.97
2021,POST,Mike McCarthy,DAL,69,1,0.7391304347826086,0.7467924039901704,-0.007661969207561705,0.7458926225486009,-0.6762187765992206,-0.1360539075991963,0.4057971014492754,4.449275362318841,false,73.91,74.68,-0.77,-67.62,40.58
2021,REG,Urban Meyer,JAX,777,13,0.6628056628056628,0.671907464040156,-0.009101801234493202,0.6844998516497158,-2.169418884405298,-0.1114342394570643,0.43886743886743884,5.075933075933076,true,66.28,67.19,-0.91,-216.94,43.89
2021,REG,John Harbaugh,BAL,1166,17,0.6312178387650086,0.6448221340818435,-0.013604295316835012,0.6438136610504412,-1.2595822285432656,0.015976014042807823,0.4665523156089194,5.530017152658662,true,63.12,64.48,-1.36,-125.96,46.66
2021,REG,Pete Carroll,SEA,943,17,0.601272534464475,0.6171295645749314,-0.01585703011045628,0.6212857617055434,-2.001322724106835,0.03502703385721987,0.432661717921527,5.846235418875928,true,60.13,61.71,-1.59,-200.13,43.27
2021,REG,Ron Rivera,WAS,1055,17,0.5981042654028436,0.6172453055877821,-0.0191410401849385,0.6298468302458666,-3.0794697544444793,-0.05208159949488002,0.44170616113744077,5.223696682464455,true,59.81,61.72,-1.91,-307.95,44.17
2021,POST,Bill Belichick,NE,60,1,0.7,0.7199163512218042,-0.01991635122180412,0.7488432024916013,-4.8843202491601305,0.0700159966237455,0.38333333333333336,5.083333333333333,false,70.0,71.99,-1.99,-488.43,38.33
2021,REG,Mike Zimmer,MIN,1067,17,0.6044985941893158,0.6252187372189486,-0.020720143029632713,0.6279250190025082,-2.342642481319236,0.0237481356949938,0.41705716963448924,5.794751640112465,true,60.45,62.52,-2.07,-234.26,41.71
2021,POST,Nick Sirianni,PHI,62,1,0.7419354838709677,0.7672920032770271,-0.02535651940605929,0.7286702009939379,1.3265282877029911,-0.11131850272255589,0.3870967741935484,5.467741935483871,false,74.19,76.73,-2.54,132.65,38.71
